filename,FaceOcclusion,gender
database3/database3/m.0256vn/81-FaceId-0_align.webp,0.050630901008844376,x
database3/database3/m.01dgwg/29-FaceId-0_align.webp,0.025684969499707222,x
database3/database3/m.02l0nk/72-FaceId-0_align.webp,0.02197853848338127,x
database3/database3/m.026jp3/94-FaceId-1_align.webp,0.016763728111982346,x
database3/database3/m.01ncgyv/24-FaceId-0_align.webp,0.04089829698204994,x
database3/database3/m.02kx7g/42-FaceId-0_align.webp,0.13659405708312988,x
database3/database3/m.02b1t9/89-FaceId-0_align.webp,0.03950760141015053,x
database3/database3/m.027ndl1/5-FaceId-0_align.webp,0.03143051639199257,x
database3/database3/m.0280y3d/15-FaceId-0_align.webp,0.06818590313196182,x
database3/database3/m.01bqmg/52-FaceId-0_align.webp,0.008017843589186668,x
database3/database3/m.01rqtb8/39-FaceId-0_align.webp,0.05366823077201843,x
database3/database3/m.026d39_/53-FaceId-0_align.webp,0.02306385710835457,x
database3/database3/m.027fgzm/14-FaceId-0_align.webp,0.01977343112230301,x
database3/database3/m.026mzh/43-FaceId-0_align.webp,0.031700197607278824,x
database3/database3/m.02gtr/19-FaceId-0_align.webp,0.018911678344011307,x
database3/database3/m.01w2hnz/67-FaceId-0_align.webp,0.028227688744664192,x
database3/database3/m.027y_/1-FaceId-0_align.webp,0.01733357459306717,x
database3/database3/m.0277dcq/8-FaceId-0_align.webp,0.01690378412604332,x
database3/database3/m.015wkb/78-FaceId-0_align.webp,0.026910217478871346,x
database3/database3/m.01v7mn/98-FaceId-0_align.webp,0.011532524600625038,x
database3/database3/m.017fg7/46-FaceId-0_align.webp,0.029054999351501465,x
database3/database3/m.029cvr/81-FaceId-0_align.webp,0.0479704886674881,x
database3/database3/m.027fxnv/10-FaceId-0_align.webp,0.012326454743742943,x
database3/database3/m.01s0hl/29-FaceId-0_align.webp,0.009295742958784103,x
database3/database3/m.01l8n7l/29-FaceId-0_align.webp,0.013435578905045986,x
database3/database3/m.01n23y8/47-FaceId-0_align.webp,0.04183800891041756,x
database3/database3/m.01vvzb1/78-FaceId-0_align.webp,0.008652607910335064,x
database3/database3/m.01rb7m8/39-FaceId-0_align.webp,0.027702149003744125,x
database3/database3/m.01sv0c/9-FaceId-0_align.webp,0.018066199496388435,x
database3/database3/m.01903y/109-FaceId-0_align.webp,0.051245640963315964,x
database3/database3/m.02712zy/98-FaceId-0_align.webp,0.007244575303047895,x
database3/database3/m.01vdht_/94-FaceId-0_align.webp,0.025528185069561005,x
database3/database3/m.01y6p4/80-FaceId-0_align.webp,0.012857749126851559,x
database3/database3/m.01qqzlt/32-FaceId-0_align.webp,0.022518714889883995,x
database3/database3/m.019ghj/94-FaceId-0_align.webp,0.014271331019699574,x
database3/database3/m.027t5rk/18-FaceId-0_align.webp,0.02326265722513199,x
database3/database3/m.01c3ww/45-FaceId-0_align.webp,0.017459949478507042,x
database3/database3/m.027j653/62-FaceId-0_align.webp,0.05659197270870209,x
database3/database3/m.0288m2k/83-FaceId-0_align.webp,0.015900392085313797,x
database3/database3/m.01pjk0c/98-FaceId-1_align.webp,0.035588305443525314,x
database3/database3/m.0274sdf/85-FaceId-0_align.webp,0.028180235996842384,x
database3/database3/m.022v_g/25-FaceId-0_align.webp,0.013720233924686909,x
database3/database3/m.011t6/20-FaceId-0_align.webp,0.008699936792254448,x
database3/database3/m.01gdq0/78-FaceId-0_align.webp,0.013381469063460827,x
database3/database3/m.01nb4b/69-FaceId-0_align.webp,0.014836074784398079,x
database3/database3/m.01pp5l0/22-FaceId-0_align.webp,0.017009833827614784,x
database3/database3/m.01kk0s/28-FaceId-0_align.webp,0.03522288054227829,x
database3/database3/m.0262k2t/53-FaceId-0_align.webp,0.01446474064141512,x
database3/database3/m.027x63/66-FaceId-0_align.webp,0.03082921914756298,x
database3/database3/m.01h9ls/21-FaceId-0_align.webp,0.015569346025586128,x
database3/database3/m.01zg98/109-FaceId-0_align.webp,0.022843169048428535,x
database3/database3/m.01n87r_/34-FaceId-0_align.webp,0.01786660961806774,x
database3/database3/m.02lq10/58-FaceId-0_align.webp,0.049802154302597046,x
database3/database3/m.026h9hk/86-FaceId-0_align.webp,0.06380943208932877,x
database3/database3/m.02k6rq/94-FaceId-0_align.webp,0.017110727727413177,x
database3/database3/m.01c678/45-FaceId-0_align.webp,0.00837507750838995,x
database3/database3/m.027409k/88-FaceId-0_align.webp,0.019297070801258087,x
database3/database3/m.01l1l6_/6-FaceId-0_align.webp,0.015597875230014324,x
database3/database3/m.02317g/13-FaceId-0_align.webp,0.021222500130534172,x
database1/img00011489.webp,0.01892823725938797,x
database3/database3/m.012w36/65-FaceId-0_align.webp,0.04258748143911362,x
database3/database3/m.026xm54/97-FaceId-0_align.webp,0.031004641205072403,x
database3/database3/m.01bygs/22-FaceId-0_align.webp,0.07365739345550537,x
database3/database3/m.026bgg5/22-FaceId-0_align.webp,0.016041208058595657,x
database3/database3/m.0260ghm/81-FaceId-1_align.webp,0.04138645902276039,x
database3/database3/m.027c7dv/56-FaceId-0_align.webp,0.025898341089487076,x
database3/database3/m.01ny50n/43-FaceId-0_align.webp,0.0156876128166914,x
database3/database3/m.01yqwx/85-FaceId-0_align.webp,0.022046245634555817,x
database3/database3/m.01vksk/72-FaceId-0_align.webp,0.022351475432515144,x
database1/img00015899.webp,0.01561950333416462,x
database3/database3/m.017_pb/85-FaceId-0_align.webp,0.03688580170273781,x
database3/database3/m.01m59w/88-FaceId-1_align.webp,0.03443840891122818,x
database3/database3/m.01l_1g7/88-FaceId-0_align.webp,0.028569800779223442,x
database3/database3/m.01lyxk/18-FaceId-0_align.webp,0.04160540550947189,x
database3/database3/m.01x1z42/64-FaceId-0_align.webp,0.018947793170809746,x
database3/database3/m.027nghn/21-FaceId-0_align.webp,0.027068300172686577,x
database3/database3/m.01y98l/74-FaceId-0_align.webp,0.09198158979415894,x
database3/database3/m.01t37y/98-FaceId-0_align.webp,0.02473912388086319,x
database3/database3/m.027wcxw/95-FaceId-0_align.webp,0.023668278008699417,x
database3/database3/m.0159tc/1-FaceId-0_align.webp,0.013603638857603073,x
database3/database3/m.01jsh6l/53-FaceId-0_align.webp,0.011841247789561749,x
database3/database3/m.01lr4p/72-FaceId-0_align.webp,0.07267911732196808,x
database3/database3/m.022vqn/74-FaceId-0_align.webp,0.02342427521944046,x
database3/database3/m.028rd7/75-FaceId-0_align.webp,0.015939902514219284,x
database3/database3/m.017gd_/3-FaceId-0_align.webp,0.018755270168185234,x
database3/database3/m.02fgt4/44-FaceId-0_align.webp,0.011096082627773285,x
database3/database3/m.024vgy/8-FaceId-0_align.webp,0.04038011655211449,x
database3/database3/m.012yp7/15-FaceId-0_align.webp,0.018552271649241447,x
database3/database3/m.01k8mzv/60-FaceId-0_align.webp,0.01600358821451664,x
database3/database3/m.01wdb_2/28-FaceId-0_align.webp,0.017192356288433075,x
database3/database3/m.01lggy1/53-FaceId-0_align.webp,0.024268796667456627,x
database3/database3/m.01t2cb/76-FaceId-0_align.webp,0.06680960208177567,x
database3/database3/m.015bt8/30-FaceId-0_align.webp,0.03678639233112335,x
database3/database3/m.01s7z0/101-FaceId-0_align.webp,0.02593391202390194,x
database3/database3/m.0274mrh/94-FaceId-0_align.webp,0.010046756826341152,x
database3/database3/m.01pswl_/15-FaceId-0_align.webp,0.011040735989809036,x
database3/database3/m.0274ws3/41-FaceId-0_align.webp,0.1457376778125763,x
database3/database3/m.0284h76/4-FaceId-0_align.webp,0.0423608273267746,x
database3/database3/m.015gx1/17-FaceId-0_align.webp,0.019213158637285233,x
database3/database3/m.026zld6/35-FaceId-0_align.webp,0.015374282374978065,x
database3/database3/m.0279l9n/12-FaceId-0_align.webp,0.02025497891008854,x
database3/database3/m.0262375/83-FaceId-0_align.webp,0.009749864228069782,x
database3/database3/m.012zrl/96-FaceId-0_align.webp,0.015461709350347519,x
database3/database3/m.02kz_/17-FaceId-0_align.webp,0.022588364779949188,x
database3/database3/m.01s4ss/8-FaceId-0_align.webp,0.016074899584054947,x
database3/database3/m.01r9nt9/75-FaceId-0_align.webp,0.02038302645087242,x
database3/database3/m.02799kb/93-FaceId-0_align.webp,0.019719159230589867,x
database3/database3/m.02f3cb/51-FaceId-0_align.webp,0.026594756171107292,x
database3/database3/m.01_kh4/18-FaceId-0_align.webp,0.030048908665776253,x
database3/database3/m.027j2n_/44-FaceId-0_align.webp,0.027929622679948807,x
database3/database3/m.01zwy/3-FaceId-0_align.webp,0.028140680864453316,x
database3/database3/m.01knh9l/34-FaceId-0_align.webp,0.01505851186811924,x
database3/database3/m.01y_t8/39-FaceId-0_align.webp,0.017804622650146484,x
database3/database3/m.02cx2m/57-FaceId-0_align.webp,0.02756812795996666,x
database3/database3/m.02l23h/70-FaceId-0_align.webp,0.08816451579332352,x
database3/database3/m.025sfj/77-FaceId-0_align.webp,0.026586126536130905,x
database3/database3/m.0286j90/48-FaceId-0_align.webp,0.015702035278081894,x
database3/database3/m.01lmd6/14-FaceId-0_align.webp,0.0426400825381279,x
database3/database3/m.027jpwm/35-FaceId-0_align.webp,0.026519671082496643,x
database3/database3/m.01jhrs/27-FaceId-0_align.webp,0.011127867735922337,x
database3/database3/m.026pjpp/21-FaceId-0_align.webp,0.06309399753808975,x
database3/database3/m.01w1l57/74-FaceId-0_align.webp,0.016491014510393143,x
database3/database3/m.02jpbq/27-FaceId-0_align.webp,0.01823699288070202,x
database3/database3/m.01x28z/11-FaceId-0_align.webp,0.02590218000113964,x
database3/database3/m.01nwgdq/33-FaceId-0_align.webp,0.008838641457259655,x
database3/database3/m.01lcxbb/98-FaceId-0_align.webp,0.03792049363255501,x
database1/img00013722.webp,0.016220735386013985,x
database3/database3/m.01nx2s/79-FaceId-0_align.webp,0.026281967759132385,x
database3/database3/m.01wwfc/13-FaceId-0_align.webp,0.04871836677193642,x
database3/database3/m.027c5l9/25-FaceId-0_align.webp,0.009183426387608051,x
database3/database3/m.01dj5t/1-FaceId-0_align.webp,0.03710956126451492,x
database3/database3/m.0276_8w/2-FaceId-0_align.webp,0.05077783018350601,x
database3/database3/m.028brwh/1-FaceId-0_align.webp,0.01841037906706333,x
database3/database3/m.01wk7b7/27-FaceId-0_align.webp,0.04478049278259277,x
database3/database3/m.01vpr3/27-FaceId-0_align.webp,0.019375579431653023,x
database3/database3/m.01xs8y/47-FaceId-0_align.webp,0.04568230360746384,x
database3/database3/m.01tqt4j/103-FaceId-0_align.webp,0.011971071362495422,x
database3/database3/m.027cws_/61-FaceId-0_align.webp,0.014676634222269058,x
database3/database3/m.01wp2sc/20-FaceId-0_align.webp,0.04133138433098793,x
database3/database3/m.01lydh/69-FaceId-0_align.webp,0.021769484505057335,x
database3/database3/m.026m7z4/80-FaceId-0_align.webp,0.038146357983350754,x
database3/database3/m.01g1_m/39-FaceId-0_align.webp,0.055688925087451935,x
database3/database3/m.01l837/76-FaceId-0_align.webp,0.034817855805158615,x
database3/database3/m.01g140/46-FaceId-0_align.webp,0.02591492235660553,x
database3/database3/m.027x1c/99-FaceId-0_align.webp,0.007702091243118048,x
database3/database3/m.02lmxw/41-FaceId-0_align.webp,0.009075023233890533,x
database3/database3/m.01gn36/98-FaceId-0_align.webp,0.01413664873689413,x
database3/database3/m.02193z/32-FaceId-0_align.webp,0.015078200027346611,x
database3/database3/m.01k1h/9-FaceId-0_align.webp,0.024835798889398575,x
database3/database3/m.01_vr4/72-FaceId-1_align.webp,0.018849777057766914,x
database3/database3/m.01lw44g/3-FaceId-0_align.webp,0.04566284269094467,x
database3/database3/m.01ptdv/17-FaceId-0_align.webp,0.014839126728475094,x
database3/database3/m.01ldmj/38-FaceId-0_align.webp,0.010869242250919342,x
database3/database3/m.02641bb/49-FaceId-0_align.webp,0.04633564502000809,x
database3/database3/m.01x4n7/49-FaceId-0_align.webp,0.016566161066293716,x
database3/database3/m.0266wh8/29-FaceId-0_align.webp,0.020664768293499947,x
database3/database3/m.01bdkd/104-FaceId-0_align.webp,0.01558661088347435,x
database3/database3/m.01d688/112-FaceId-0_align.webp,0.012579752132296562,x
database3/database3/m.01d1nj/76-FaceId-0_align.webp,0.010669057257473469,x
database3/database3/m.018x3/35-FaceId-0_align.webp,0.0071343365125358105,x
database3/database3/m.01w_4t/87-FaceId-0_align.webp,0.0532672256231308,x
database3/database3/m.0255x3/52-FaceId-0_align.webp,0.042153265327215195,x
database3/database3/m.017j2b/5-FaceId-0_align.webp,0.02798186056315899,x
database3/database3/m.026nsp_/93-FaceId-0_align.webp,0.017148654907941818,x
database3/database3/m.01q1bw4/93-FaceId-0_align.webp,0.021816713735461235,x
database3/database3/m.01mrs8/19-FaceId-0_align.webp,0.022718682885169983,x
database3/database3/m.01x08x/104-FaceId-0_align.webp,0.010568314231932163,x
database3/database3/m.01vrz8b/56-FaceId-0_align.webp,0.011434652842581272,x
database3/database3/m.02gsbs/40-FaceId-0_align.webp,0.016605982556939125,x
database3/database3/m.027qs8y/60-FaceId-0_align.webp,0.02288810722529888,x
database3/database3/m.01q5bws/17-FaceId-0_align.webp,0.03011271357536316,x
database3/database3/m.02806c3/47-FaceId-0_align.webp,0.04434378072619438,x
database3/database3/m.01cp71/27-FaceId-1_align.webp,0.032832905650138855,x
database3/database3/m.01jr5w/2-FaceId-1_align.webp,0.09700208902359009,x
database3/database3/m.017dz3/99-FaceId-0_align.webp,0.03390595689415932,x
database3/database3/m.01zmwl/32-FaceId-0_align.webp,0.06445220112800598,x
database3/database3/m.02jh5t/52-FaceId-0_align.webp,0.014894165098667145,x
database3/database3/m.01my_c/105-FaceId-1_align.webp,0.019688889384269714,x
database3/database3/m.02cff1/28-FaceId-0_align.webp,0.01867363415658474,x
database3/database3/m.0200r_/57-FaceId-0_align.webp,0.025385316461324692,x
database3/database3/m.023g00/86-FaceId-0_align.webp,0.00767522444948554,x
database3/database3/m.017mvw/3-FaceId-0_align.webp,0.01899181492626667,x
database3/database3/m.01tgq_/45-FaceId-0_align.webp,0.008574772626161575,x
database3/database3/m.026mxxc/2-FaceId-0_align.webp,0.055173296481370926,x
database3/database3/m.02lf1j/74-FaceId-0_align.webp,0.04543394222855568,x
